COMMUNE;ARM;IRIS;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP16M;INP18M;INP19M;INP24M;INP3M;INP60M;INP65M;INP6M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;MATRM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880602;0000;0;YY;999;99;2;Z;Z;H;4;Z;1;Z;Z;3;Z;Z;YY;Z;Z;Z;YY;2;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3,62949868100711;Y;M;01;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880602;2007;9;25;004;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3,62950603806395;1;M;03;Z;11;2;ZZ;1;10;2;11;1;4;770321;3;2;2;Z
77288;ZZZZZ;772880602;1985;7;80;027;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3,58413022171436;3;M;03;9;11;2;ZZ;2;10;2;21;Z;Z;770321;3;1;0;Z
77288;ZZZZZ;772880602;2010;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;16;1;2;Z;3;2;3;0;1;1;1;2;1;1;0;0;1;0;2;3;1;2;2;0;3,58413022171436;1;M;07;Z;11;2;ZZ;1;10;3;11;1;5;770321;1;1;1;Z
77288;ZZZZZ;772880602;2008;9;40;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;18;Z;Z;Z;12;1;2;Z;2;2;3;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;3,58413022171436;2;M;01;Z;11;2;ZZ;1;23;1;11;1;5;770321;3;2;0;Z
77288;ZZZZZ;772880602;2004;9;55;008;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;12;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3,58413022171436;2;M;02;0;11;2;ZZ;2;10;2;21;Z;Z;770321;1;1;1;Z
77288;ZZZZZ;772880602;2009;9;20;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;ZZ;2;2;1;Z;2;3;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;1,09926864590444;1;M;01;0;11;2;ZZ;2;23;1;22;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880602;2006;9;40;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1,09926864590444;1;M;03;Z;11;2;ZZ;1;21;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;2005;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;1;2;1;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;1;1,09926864590444;4;M;03;Z;11;2;ZZ;1;30;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;0000;0;YY;999;99;2;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4,49201891606965;Y;M;02;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880602;2005;9;25;003;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;1;0;1;1;1;2;1;1;0;0;1;0;1;3;2;1;1;0;1,09926864590444;1;M;04;Z;11;2;ZZ;1;10;2;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880602;2007;9;20;001;00;1;Z;Z;H;1;Z;1;Z;Z;3;Z;Z;18;Z;Z;Z;ZZ;1;2;3;Z;2;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;1,09926864590444;1;M;02;0;11;2;ZZ;2;21;2;22;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880602;2007;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;2;2;1;0;2;2;2;2;2;0;0;0;1;0;2;4;2;2;2;2;1,09926864590444;2;M;05;Z;11;2;ZZ;1;21;2;11;1;4;770321;3;2;2;Z
77288;ZZZZZ;772880602;2006;9;55;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1,09926864590444;2;M;03;Z;11;2;ZZ;1;21;2;11;1;4;770321;3;2;2;Z
77288;ZZZZZ;772880602;2006;9;25;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1,09926864590444;1;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770321;3;2;2;Z
77288;ZZZZZ;772880602;2006;9;20;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;16;2;1;Z;1;2;3;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;3,77379603615676;1;M;03;Z;11;2;ZZ;1;22;2;11;1;2;770321;3;2;0;Z
77288;ZZZZZ;772880602;0000;0;YY;999;99;1;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3,77378838662219;Y;M;01;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880602;2007;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;3;0;4;4;4;2;4;1;0;0;3;0;1;6;3;3;1;2;3,77379603615676;2;M;08;Z;11;2;ZZ;1;21;3;11;1;5;770321;2;1;2;Z
77288;ZZZZZ;772880602;2008;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3,77379603615676;1;M;02;Z;11;2;ZZ;1;21;2;11;1;5;770321;2;2;1;Z
77288;ZZZZZ;772880602;2002;9;25;008;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;2;1;Z;3;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4,55794316594532;2;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;1997;8;40;014;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3,62950603806395;2;M;04;Z;11;2;ZZ;1;10;2;11;1;5;770321;2;1;1;Z
77288;ZZZZZ;772880602;2010;9;20;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;ZZ;2;2;3;Z;1;6;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;3,62950603806395;1;M;01;9;11;2;ZZ;1;21;1;22;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880602;2010;9;80;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;1;1;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1,09926864590444;3;M;01;0;11;2;ZZ;2;22;1;21;Z;Z;770321;3;3;0;Z
77288;ZZZZZ;772880602;2003;9;65;008;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1,09926864590444;3;M;01;9;11;2;ZZ;2;22;1;21;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880602;2004;9;80;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1,09926864590444;3;M;01;0;11;2;ZZ;2;22;1;21;Z;Z;770321;3;3;0;Z
77288;ZZZZZ;772880602;2008;9;55;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;3,62950603806395;4;M;03;0;11;2;ZZ;1;10;2;21;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880602;2010;9;80;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1,09926864590444;3;M;01;0;11;2;ZZ;2;22;1;21;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880602;1998;8;40;013;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3,62950603806395;4;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;1998;8;55;014;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;3,58413022171436;4;M;04;0;11;2;ZZ;1;22;2;21;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880602;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3,58412295663491;Y;M;02;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880602;2010;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3,58413022171436;1;M;04;Z;11;2;ZZ;1;21;2;11;1;2;770321;3;2;1;Z
77288;ZZZZZ;772880602;2009;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3,62950603806395;1;M;01;Z;11;2;ZZ;1;21;1;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;2005;9;80;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1,09926864590444;3;M;01;0;11;2;ZZ;2;22;1;21;Z;Z;770321;3;3;0;Z
77288;ZZZZZ;772880602;0000;0;YY;999;99;1;Z;Z;H;2;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;2;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1,09926641767232;Y;M;01;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770321;3;3;X;Z
77288;ZZZZZ;772880602;2010;9;20;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;2;2;1;Z;2;5;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1,09926864590444;1;M;01;0;11;2;ZZ;1;23;1;22;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880602;2010;9;25;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;1;1;1;2;1;1;0;0;1;0;2;3;1;2;2;0;3,58413022171436;1;M;03;Z;11;2;ZZ;1;21;2;11;1;3;770321;3;2;1;Z
77288;ZZZZZ;772880602;2002;9;40;010;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;1;2;Z;Z;1;6;1;0;0;0;2;1;0;0;0;0;0;0;2;1;1;0;1;1,09926864590444;1;M;03;0;11;2;ZZ;2;21;2;25;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880602;2011;9;20;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;3,58413022171436;1;M;01;Z;11;2;ZZ;1;23;1;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880602;2011;9;15;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;1;2;1;Z;2;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1,09926864590444;1;M;01;0;11;2;ZZ;1;23;1;22;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880602;1978;6;80;034;05;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;3,58413022171436;2;M;04;0;11;2;ZZ;1;10;2;21;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880602;2006;9;25;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1,09926864590444;1;M;02;Z;11;2;ZZ;2;10;2;11;1;5;770321;3;2;0;Z
77288;ZZZZZ;772880602;2005;9;25;003;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;3;0;2;2;2;2;2;1;0;0;2;0;2;4;1;3;2;2;1,09926864590444;2;M;03;Z;11;2;ZZ;1;21;2;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880602;2006;9;40;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1,09926864590444;1;M;01;Z;11;2;ZZ;1;21;1;11;1;5;770321;3;2;0;Z
77288;ZZZZZ;772880602;2007;9;25;001;00;1;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;1;1;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;1;1,09926864590444;1;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;2002;9;25;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;2;2;2;2;2;0;0;0;1;0;2;4;1;3;2;2;1,09926864590444;2;M;04;Z;11;2;ZZ;1;21;2;11;2;4;770321;3;2;2;Z
77288;ZZZZZ;772880602;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4,49201891606965;Y;M;02;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880602;2004;9;65;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;1,09926864590444;2;M;04;0;11;2;ZZ;1;10;2;21;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880602;1995;8;80;013;03;1;Z;Z;H;1;Z;1;Z;Z;3;Z;Z;15;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1,09926864590444;3;M;03;0;11;2;ZZ;2;10;2;21;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880602;2006;9;25;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4,49202802146998;1;M;03;Z;11;2;ZZ;1;10;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;2003;9;65;006;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;02;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;3,77379603615676;4;M;01;0;11;2;ZZ;1;10;1;21;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880602;2006;9;25;003;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3,77379603615676;2;M;02;Z;11;2;ZZ;1;21;1;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;2002;9;25;007;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;2;1;Z;2;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3,77379603615676;2;M;02;Z;11;2;ZZ;1;22;1;11;1;2;770321;3;2;2;Z
77288;ZZZZZ;772880602;2008;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;16;2;1;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3,77379603615676;1;M;02;Z;11;2;ZZ;1;22;1;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;1996;8;40;014;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;12;2;1;Z;2;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4,55794316594532;4;M;02;Z;11;2;ZZ;1;22;1;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880602;1955;4;40;055;07;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;16;1;1;Z;3;2;2;2;0;0;1;3;2;0;0;0;0;0;1;4;2;2;1;2;4,55794316594532;1;M;04;Z;11;2;ZZ;1;30;2;11;1;2;770321;1;1;2;Z
77288;ZZZZZ;772880602;2010;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;12;Z;Z;Z;16;1;2;Z;3;1;6;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;3,62950603806395;1;M;01;Z;11;2;ZZ;1;21;1;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880602;2006;9;80;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1,09926864590444;3;M;01;0;11;2;ZZ;2;22;1;21;Z;Z;770321;3;3;0;Z
77288;ZZZZZ;772880602;2007;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3,77379603615676;2;M;04;Z;11;2;ZZ;1;30;2;11;1;4;770321;2;1;3;Z
77288;ZZZZZ;772880602;2011;9;15;001;00;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;1;2;1;Z;2;2;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;1,09926864590444;1;M;01;0;11;2;ZZ;2;23;1;22;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880602;2007;9;25;001;00;1;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;1;1;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;1;1,09926864590444;1;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;2002;9;40;006;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;22;1;2;3;2;2;3;0;0;0;0;2;1;0;0;0;0;0;1;2;1;1;1;1;1,09926864590444;4;M;04;Z;11;2;ZZ;2;10;3;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;2010;9;25;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;3;0;1;1;1;1;1;0;0;0;1;0;1;2;1;1;1;1;3,58413022171436;1;M;03;Z;11;2;ZZ;1;10;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;2010;9;15;002;01;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;2;2;2;Z;2;2;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;1,09926864590444;1;M;01;0;11;2;ZZ;2;21;1;22;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880602;2007;9;40;004;01;2;Z;Z;H;1;Z;1;Z;Z;3;Z;Z;18;Z;Z;Z;16;2;2;Z;3;1;6;1;2;3;3;1;3;1;0;0;1;0;1;4;0;4;1;3;3,62950603806395;4;M;03;Z;11;2;ZZ;2;21;2;11;1;5;770321;3;2;0;Z
77288;ZZZZZ;772880602;2007;9;55;004;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;ZZ;1;2;1;Z;2;3;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1,09926864590444;1;M;04;0;11;2;ZZ;2;10;2;21;Z;Z;770321;2;1;1;Z
77288;ZZZZZ;772880602;2009;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;12;2;2;Z;2;2;1;0;1;1;1;2;2;1;0;0;1;0;2;3;1;2;2;0;4,55794316594532;1;M;03;Z;11;2;ZZ;1;21;2;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880602;2006;9;20;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;1;2;2;3;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;1;1,09926864590444;1;M;01;Z;11;2;ZZ;2;21;1;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880602;2008;9;40;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;1;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3,62950603806395;2;M;05;Z;11;2;ZZ;1;30;2;11;1;4;770321;1;1;1;Z
77288;ZZZZZ;772880602;2006;9;20;002;01;1;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;1;2;1;Z;2;3;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;1,09926864590444;1;M;01;0;11;2;ZZ;2;21;1;22;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880602;2007;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;2;0;2;2;2;2;2;2;0;0;2;0;2;4;2;2;2;0;1,09926864590444;1;M;04;Z;11;2;ZZ;1;10;2;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880602;2008;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;1,09926864590444;1;M;03;Z;11;2;ZZ;1;10;2;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880602;1996;8;40;013;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;1;2;3;1;0;1;1;3;2;0;0;0;0;0;2;4;2;2;2;2;3,77379603615676;2;M;04;Z;11;2;ZZ;1;22;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;2008;9;25;004;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;2;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1,09926864590444;1;M;01;Z;11;2;ZZ;2;23;1;11;1;5;770321;3;2;0;Z
77288;ZZZZZ;772880602;2005;9;65;004;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;12;Z;Z;Z;ZZ;2;2;Z;Z;2;2;0;0;0;0;2;0;0;1;1;0;0;1;2;1;1;0;0;3,77379603615676;1;M;02;0;11;2;ZZ;1;10;2;21;Z;Z;770321;2;2;0;Z
77288;ZZZZZ;772880602;2010;9;20;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;15;1;2;3;3;2;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;1;1,09926864590444;1;M;01;Z;11;2;ZZ;2;21;1;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880602;2010;9;65;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1,09926864590444;3;M;01;0;11;2;ZZ;2;22;1;21;Z;Z;770321;2;3;0;Z
77288;ZZZZZ;772880602;2009;9;20;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;3;3;2;2;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;1;3,58413022171436;1;M;01;Z;11;2;ZZ;2;21;1;11;2;5;770321;3;2;0;Z
77288;ZZZZZ;772880602;2007;9;55;005;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;2;Z;1;2;1;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;3,58413022171436;1;M;03;Z;11;2;ZZ;1;10;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880602;1986;7;65;026;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3,58413022171436;3;M;03;9;11;0;ZZ;2;10;2;21;Z;Z;770321;1;1;1;Z
77288;ZZZZZ;772880602;2006;9;25;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;1;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;1,09926864590444;2;M;03;Z;11;2;ZZ;1;21;2;11;1;4;770321;3;2;1;Z
